vertex_id,x_um,depth_um,potential_V,electric_field_mag_V_per_cm,Ex_V_per_cm,Ey_or_Ez_V_per_cm,net_doping_cm-3,donor_cm-3,acceptor_cm-3,phosphorus_like_cm-3,boron_like_cm-3,eMobility_cm2_per_Vs,hMobility_cm2_per_Vs,eVelocity_cm_per_s,hVelocity_cm_per_s
905,-7.984390624999997,0.0,-501.3869960200389,128944.2895446969,128944.2895446969,-2.16486870993976e-11,-2990052778187.46,10030012617.43011,3000082790804.891,10030012617.43011,3000082790804.891,79.79899718829938,60.36564851180686,9518109.931880599,7792901.010551151
906,-6.387512499999998,0.0,-522.0616723802812,129739.3987319687,129739.3987319687,-3.742333936069419e-11,-2990052798092.693,10030012698.67797,3000082810791.371,10030012698.67797,3000082810791.371,79.22027802784363,59.93898385260758,9289656.486306624,7796917.997240022
907,-5.589073437499998,-8.75,-532.4638050126254,130541.2078550838,130541.2078542314,-0.4717399385288265,-2990052799767.424,10030012663.64306,3000082812431.067,10030012663.64306,3000082812431.067,78.97313850848317,59.75821111333912,9201030.576899279,7800877.256308686
908,-4.79063437499999,-17.5,-542.9083296493345,131076.5444998081,131076.5444996775,-0.1850189216889206,-2990052801442.204,10030012628.60833,3000082814070.812,10030012628.60833,3000082814070.812,78.66811721725661,59.53402201502679,8982441.30237376,7803485.756666636
909,-3.992195312499998,-26.25,-553.3954642805852,131611.8503196449,131611.8503196253,-0.07181080822136661,-2990052893781.807,10030012654.92653,3000082906436.734,10030012654.92653,3000082906436.734,78.37282244067845,59.31153198522758,8431731.27111027,7806072.31022258
910,-3.193756249999999,-35.0,-563.9252713440917,132147.1185802728,132147.1185802713,-0.01992358977562637,-2990052986121.4,10030012681.24466,3000082998802.646,10030012681.24466,3000082998802.646,78.09076886507049,59.09070703406601,7470608.215386367,7808638.070509185
911,-2.395317187499991,-43.75000000000001,-574.4977876517758,132548.2356583132,132548.2356487185,1.594837311781895,-2990053851198.435,10030012824.43162,3000083864022.866,10030012824.43162,3000083864022.866,77.89505697444456,58.87141420621361,6491915.735124297,7810548.282684739
912,-1.996097656249999,-52.5,-579.8000677944017,132949.8322151031,132949.8322151028,-0.007986124080154824,-2990054283736.963,10030012896.02513,3000084296632.988,10030012896.02513,3000084296632.988,77.85444282807828,58.76505613151529,4922709.37934517,7812796.016889472
913,-1.596878124999999,-61.25,-585.1130320117622,133220.0377109909,133220.0377109169,-0.1403361917862045,-2990054716275.469,10030012967.6185,3000084729243.088,10030012967.6185,3000084729243.088,76.16908250199904,58.29723688297213,2524151.888955125,7799648.652003299
914,-1.596878124999999,-70.0,-585.1134171422959,133215.1857148322,133215.1857003882,1.961716761979906,-2990054716275.465,10030012967.61853,3000084729243.083,10030012967.61853,3000084729243.083,77.2575626401296,58.85298348280159,2522311.371601656,7862559.698665456
915,-1.19765859375,-70.0,-590.4369006767358,66901.26995593181,66890.29945227691,-1211.511824616889,-6.570175259440758e+17,10026214266.06637,6.5701753597029e+17,10026214266.06637,6.5701753597029e+17,155.1070169512348,97.02476250747756,554649.6415554748,3830321.662070013
916,-1.19765859375,-61.25,-590.4368907642792,66839.79837956883,66839.79837956856,-0.00602343287716669,-6.570175247595095e+17,10026214264.876,6.570175347857238e+17,10026214264.876,6.570175347857238e+17,187.6997224731146,113.0402269978058,551440.5094930489,3767269.390760704
917,-1.596878124999999,-52.5,-585.1130245881493,133220.2218911297,133220.2218911296,-0.003290638654133936,-2990054716275.453,10030012967.61844,3000084729243.071,10030012967.61844,3000084729243.071,76.16663658527801,58.29510322338675,2528878.157315969,7799509.835098283
918,-1.996097656249999,-43.75000000000001,-579.800065915898,132949.8588000291,132949.858800029,-0.002614481096691331,-2990054283736.928,10030012896.02496,3000084296632.952,10030012896.02496,3000084296632.952,77.85433502402954,58.76503463231526,4923355.283931958,7812796.23563219
919,-2.395317187499991,-35.0,-574.4977837088231,132548.2733095049,132548.2733000267,1.585132925974908,-2990053851198.382,10030012824.43136,3000083864022.813,10030012824.43136,3000083864022.813,77.8950319826467,58.87139606758829,6491917.20119903,7810548.526558573
920,-3.193756249999999,-26.25,-563.9252462648241,132147.2449731903,132147.2449731798,-0.05281192613948466,-2990052986121.349,10030012681.24438,3000082998802.594,10030012681.24438,3000082998802.594,78.09068927321854,59.09064958124797,7470618.755879027,7808638.721711565
921,-3.992195312499998,-17.5,-553.3953787600838,131612.1394812248,131612.1394811399,-0.1494815493134343,-2990052893781.75,10030012654.92623,3000082906436.676,10030012654.92623,3000082906436.676,78.37265166335345,59.31140846498955,8431744.88327644,7806073.735316817
922,-4.79063437499999,-8.75,-542.9081198805,131077.0308882852,131077.0308875622,-0.4353692869917942,-2990052801442.139,10030012628.60801,3000082814070.747,10030012628.60801,3000082814070.747,78.66787484909108,59.5338442116574,8982322.98996495,7803487.898027333
923,-5.589073437499998,0.0,-532.4632211815672,130543.0247083257,130543.0247083257,0.0,-2990052799767.399,10030012663.6429,3000082812431.042,10030012663.6429,3000082812431.042,78.92121827389353,59.72057156253501,9200530.925579293,7800878.471306831
924,-4.79063437499999,0.0,-542.9075620345876,131078.8756436653,131078.8756436653,0.0,-2990052801442.105,10030012628.60783,3000082814070.713,10030012628.60783,3000082814070.713,78.61777632853884,59.4964882043877,8981664.634452421,7803489.217347373
925,-3.992195312499998,-8.75,-553.3952093916706,131612.6654126841,131612.6654120889,-0.3958055186085135,-2990052893781.694,10030012654.92597,3000082906436.62,10030012654.92597,3000082906436.62,78.37239428192197,59.31121809988556,8431541.74561425,7806076.02795878
926,-3.193756249999999,-17.5,-563.9251842457028,132147.5443587714,132147.5443587242,-0.1116540047168246,-2990052986121.296,10030012681.24413,3000082998802.541,10030012681.24413,3000082998802.541,78.09051192455311,59.09052133962684,7470633.344138459,7808640.196232083
927,-2.395317187499991,-26.25,-574.4977687139358,132548.4000225553,132548.400013361,1.561208494809387,-2990053851198.306,10030012824.43105,3000083864022.737,10030012824.43105,3000083864022.737,77.8949608491997,58.87134477081005,6491929.753294808,7810549.230206626
928,-1.996097656249999,-35.0,-579.8000633800607,132949.8929687404,132949.8929687401,-0.007992519898832057,-2990054283736.872,10030012896.02471,3000084296632.896,10030012896.02471,3000084296632.896,77.85430786041123,58.76501513393046,4923357.092102091,7812796.444600575
929,-1.596878124999999,-43.75000000000001,-585.1130237134207,133220.2455219258,133220.2455219258,-0.001296158590588563,-2990054716275.42,10030012967.61829,3000084729243.039,10030012967.61829,3000084729243.039,76.16667449181439,58.2950848564908,2528734.280618703,7799510.364795324
930,-1.19765859375,-52.5,-590.436890706968,66839.89072788958,66839.89072788958,-0.0002296359160451727,-6.570175211149791e+17,10026214261.2143,6.570175311411935e+17,10026214261.2143,6.570175311411935e+17,187.6891144093857,113.040194672723,551418.881704287,3767273.571525456
931,-0.7984390624999997,-61.25,-590.4497826061603,249.8069449442318,249.8069449381379,-0.001744879086906177,-1.314032059464301e+18,10022415562.13827,1.314032069486716e+18,10022415562.13827,1.314032069486716e+18,259.3298786446943,149.1988224652859,111500.5725652153,305.2405369512934
932,-0.7984390624999997,-70.0,-590.4497865833873,249.7664269297968,249.7628424654242,-1.338112427730618,-1.314032061833433e+18,10022415564.51896,1.314032071855849e+18,10022415564.51896,1.314032071855849e+18,276.0546224047367,157.0898426302151,114867.1862983831,304.2074113393219
933,-0.3992195312499912,-70.0,-590.4568378596825,162.7138347359331,162.7135554863838,-0.3014555556932452,-1.971046597722789e+18,10018616862.97648,1.971046607741405e+18,10018616862.97648,1.971046607741405e+18,215.9524704952797,128.3513411676153,79336.72799199003,203.7686670149129
934,-0.3992195312499912,-61.25,-590.4568363285977,162.754618676865,162.7545963944187,-0.08516537799559332,-1.97104659416909e+18,10018616859.40545,1.971046604187706e+18,10018616859.40545,1.971046604187706e+18,209.2280462973986,125.0200232726879,76983.63968165197,203.9232655371826
935,-0.7984390624999997,-52.5,-590.4497825564645,249.8072118868066,249.8072118868054,-2.456440082621021e-05,-1.31403205217524e+18,10022415554.81493,1.314032062197656e+18,10022415554.81493,1.314032062197656e+18,259.3322170329968,149.1988201914517,111379.4919256115,306.3251428199681
936,-1.19765859375,-43.75000000000001,-590.4368907095862,66839.90170786102,66839.90170786102,-0.0002756182546647944,-6.570175148845724e+17,10026214254.95307,6.570175249107866e+17,10026214254.95307,6.570175249107866e+17,187.6890220599231,113.040191674576,551421.007506884,3767273.841119573
937,-1.596878124999999,-35.0,-585.1130224958888,133220.2773464766,133220.2773464765,-0.004398942986032086,-2990054716275.362,10030012967.61806,3000084729242.98,10030012967.61806,3000084729242.98,76.16664868781663,58.29506780111417,2528742.388785026,7799510.739948283
938,-1.996097656249999,-26.25,-579.8000534075314,132950.0185484557,132950.0185484539,-0.02185792650225963,-2990054283736.785,10030012896.02439,3000084296632.809,10030012896.02439,3000084296632.809,77.85422691315867,58.76495776575538,4923373.880549855,7812797.090591432
939,-2.395317187499991,-17.5,-574.4977309818842,132548.7073464623,132548.7073377718,1.51783547089395,-2990053851198.222,10030012824.43069,3000083864022.652,10030012824.43069,3000083864022.652,77.89479161130488,58.87122249941292,6491918.693661603,7810550.839168821
940,-3.193756249999999,-8.75,-563.9250585674685,132148.1131808881,132148.1131804174,-0.3527242128679098,-2990052986121.249,10030012681.24394,3000082998802.493,10030012681.24394,3000082998802.493,78.09024125646341,59.09031745417069,7470250.923353974,7808642.651177878
941,-3.992195312499998,0.0,-553.3946800934484,131614.5416154048,131614.5416154048,0.0,-2990052893781.67,10030012654.92584,3000082906436.596,10030012654.92584,3000082906436.596,78.32372431337086,59.27414126147318,8430462.769881155,7806077.462878713
942,-3.193756249999999,0.0,-563.9245606981427,132150.0248959242,132150.0248959242,0.0,-2990052986121.237,10030012681.24385,3000082998802.48,10030012681.24385,3000082998802.48,78.04459562098099,59.05351721226105,7468232.514350274,7808644.218513656
943,-2.395317187499991,-8.75,-574.4976525637466,132549.3155231855,132549.3155172459,1.254828423392368,-2990053851198.131,10030012824.43031,3000083864022.562,10030012824.43031,3000083864022.562,77.89452227818822,58.87100702430801,6490934.700175366,7810553.456414274
944,-1.996097656249999,-17.5,-579.8000280863424,132950.331574019,132950.3315740104,-0.04779882871966697,-2990054283736.684,10030012896.02396,3000084296632.708,10030012896.02396,3000084296632.708,77.85404077888018,58.76482181800682,4923346.737915887,7812798.641455912
945,-1.596878124999999,-26.25,-585.1130175246974,133220.4022846587,133220.4022846582,-0.0118575960858396,-2990054716275.263,10030012967.61772,3000084729242.881,10030012967.61772,3000084729242.881,76.16656876447792,58.29501225011394,2528767.598008175,7799511.499547782
946,-1.19765859375,-35.0,-590.4368907119697,66839.91701740253,66839.91701740253,-0.001132753563605447,-6.570175061825961e+17,10026214246.1978,6.570175162088104e+17,10026214246.1978,6.570175162088104e+17,187.6890134359127,113.0401816845349,551421.8628956211,3767274.162601858
947,-0.7984390624999997,-43.75000000000001,-590.4497825581279,249.8071916665046,249.8071916665046,1.933578066509672e-06,-1.314032039714427e+18,10022415542.29262,1.314032049736842e+18,10022415542.29262,1.314032049736842e+18,259.3322163119736,149.1988207183302,111379.6556345693,306.3272903065338
948,-0.3992195312499912,-52.5,-590.456836290585,162.7549238447646,162.7549019332212,-0.08445367174485022,-1.971046583235498e+18,10018616848.42048,1.971046593254115e+18,10018616848.42048,1.971046593254115e+18,209.2331631017448,125.020022720885,76810.47207350735,204.1459595511954
949,-0.1996097656249956,-61.25,-590.4595283794962,126.0096050497493,126.0096050482763,-0.0006092792875336603,-2.299553861521463e+18,10016717508.04093,2.29955387153818e+18,10016717508.04093,2.29955387153818e+18,194.1065393596347,117.4672959128838,56853.53748370039,158.2049752708322
950,-0.1996097656249956,-70.0,-590.4595295289445,125.9945501840888,125.9945233453038,-0.0822379507110421,-2.299553865667445e+18,10016717512.20713,2.299553875684163e+18,10016717512.20713,2.299553875684163e+18,197.1938270316836,119.0264789274825,58376.13671699733,158.032592890639
951,0.0,-70.0,-590.461867733438,131.2613345249949,131.2612808961897,0.1186540105138234,-2.628061133612097e+18,10014818161.43907,2.628061143626915e+18,10014818161.43907,2.628061143626915e+18,185.3685682112244,113.0499219688906,47637.24523331499,134.1612135452814
952,0.0,-61.25,-590.4618668782036,131.2825841166369,131.2825832808839,-0.01481349490933835,-2.628061128873831e+18,10014818156.6777,2.628061138888649e+18,10014818156.6777,2.628061138888649e+18,182.2401771761427,111.4599085273708,46595.49535171253,134.4245015763564
953,-0.1996097656249956,-52.5,-590.4595283474779,126.009907334955,126.0099073349539,-1.64406410395796e-05,-2.299553848765607e+18,10016717495.22515,2.299553858782324e+18,10016717495.22515,2.299553858782324e+18,194.1090437442915,117.467295741098,56666.88427160921,158.4444228841477
954,-0.3992195312499912,-43.75000000000001,-590.4568362915782,162.7549087229941,162.7548868210216,-0.08443522136324431,-1.971046564544278e+18,10018616829.63709,1.971046574562895e+18,10018616829.63709,1.971046574562895e+18,209.2331754451077,125.0200231397357,76810.09818734133,204.1472122311054
955,-0.7984390624999997,-35.0,-590.4497825598529,249.8071758953828,249.8071758953828,9.432440638606673e-07,-1.314032022310474e+18,10022415524.7823,1.31403203233289e+18,10022415524.7823,1.31403203233289e+18,259.3322464602422,149.1988214548975,111378.2780285378,306.3247896121939
956,-1.19765859375,-26.25,-590.436890711814,66839.97936432406,66839.97936432398,-0.002909166122597323,-6.570174956833245e+17,10026214235.61042,6.570175057095388e+17,10026214235.61042,6.570175057095388e+17,187.6890167257072,113.0401472133124,551425.1487215478,3767274.781489127
957,-1.596878124999999,-17.5,-585.113004781595,133220.7193854572,133220.7193854547,-0.0258956765422831,-2990054716275.146,10030012967.61724,3000084729242.763,10030012967.61724,3000084729242.763,76.16639687593944,58.29487536632939,2528646.809074187,7799513.01714594
958,-1.996097656249999,-8.75,-579.7999747511232,132950.9723110321,132950.9723107313,-0.282777806157554,-2990054283736.573,10030012896.02349,3000084296632.596,10030012896.02349,3000084296632.596,77.85387026698157,58.76458833061865,4921552.705629732,7812800.712203709
959,-2.395317187499991,0.0,-574.4971893696736,132550.2982767952,132550.2982767952,0.0,-2990053851198.085,10030012824.43013,3000083864022.515,10030012824.43013,3000083864022.515,77.88272820133717,58.84897916973539,6487093.010687127,7810554.218993895
960,-1.996097656249999,0.0,-579.7995302857914,132951.6320075084,132951.6320075084,0.0,-2990054283736.51,10030012896.02327,3000084296632.533,10030012896.02327,3000084296632.533,77.85037801741451,58.75014604082661,4915644.492206128,7813094.40091357
961,-1.596878124999999,-8.75,-585.1129775388896,133221.3860799518,133221.3860797035,-0.257176883890985,-2990054716275.014,10030012967.61667,3000084729242.63,10030012967.61667,3000084729242.63,76.16497172014982,58.29611791640352,2531396.631552642,7799662.622160309
962,-1.19765859375,-17.5,-590.4368907044137,66840.1390648381,66840.13906483781,-0.006246608314933439,-6.57017484944686e+17,10026214224.74814,6.570174949709002e+17,10026214224.74814,6.570174949709002e+17,187.6884363145571,113.0400648802015,552827.1830253352,3767276.014171168
963,-0.7984390624999997,-26.25,-590.4497825602324,249.8071800264219,249.8071800264218,-2.881729776704249e-06,-1.314032001311931e+18,10022415503.60789,1.314032011334347e+18,10022415503.60789,1.314032011334347e+18,259.3323491507115,149.1988223201022,111372.9929409682,306.3244297268133
964,-0.3992195312499912,-35.0,-590.4568362927015,162.7548944992441,162.7548725969241,-0.0844358873905241,-1.97104653843835e+18,10018616803.37173,1.971046548456966e+18,10018616803.37173,1.971046548456966e+18,209.2331816751981,125.0200237396661,76809.51460122959,204.145603430425
965,-0.1996097656249956,-43.75000000000001,-590.45952834822,126.0098957484972,126.0098957484972,9.312956483404294e-07,-2.299553826959182e+18,10016717473.31121,2.2995538369759e+18,10016717473.31121,2.2995538369759e+18,194.1090537622696,117.4672961452238,56666.20947998137,158.4475727963694
966,0.0,-52.5,-590.4618668522003,131.282883782484,131.2828829897775,-0.01442697485985137,-2.62806111429571e+18,10014818142.0311,2.628061124310528e+18,10014818142.0311,2.628061124310528e+18,182.2411637414272,111.4599083234506,46495.41350826054,134.7513303796742
967,0.2500000000000072,-61.25,-590.4654309284435,136.3320404034619,136.3320383128043,-0.02387566214088137,-3.22104181596024e+18,10018617348.34959,3.221041825978857e+18,10018617348.34959,3.221041825978857e+18,167.5973495365129,104.0072088147544,40554.18505640209,118.0647436486832
968,0.2500000000000072,-70.0,-590.4654312870213,136.3174700628895,136.317443975853,-0.08433407950242407,-3.22104181951393e+18,10018617351.92065,3.221041829532548e+18,10018617351.92065,3.221041829532548e+18,170.2391887724534,105.3558063267587,41393.44084558241,118.0369663794121
969,0.3750000000000021,-70.0,-590.4669795476683,118.9884869489593,118.9884836106193,-0.02818595468553791,-3.517532162464824e+18,10020516947.1633,3.517532172485341e+18,10020516947.1633,3.517532172485341e+18,162.6311316834982,101.470366651216,36370.08467915481,102.9826363942385
970,0.3750000000000021,-61.25,-590.4669792802921,118.9948191009365,118.9948191008486,-0.0001446330277735537,-3.517532159503421e+18,10020516944.18739,3.517532169523938e+18,10020516944.18739,3.517532169523938e+18,161.1969214666978,100.7332068456479,35669.23010089721,103.0273082294398
971,0.2500000000000072,-52.5,-590.4654309097955,136.3323295908038,136.3323275297462,-0.02370606630439792,-3.221041805026681e+18,10018617337.36455,3.221041815045298e+18,10018617337.36455,3.221041815045298e+18,167.5991568518016,104.0072087344748,40471.01815137408,118.149829598307
972,0.0,-43.75000000000001,-590.4618668527295,131.2828755509993,131.2828747598298,-0.01441298021012126,-2.628061089374083e+18,10014818116.98663,2.628061099388901e+18,10014818116.98663,2.628061099388901e+18,182.2411720390537,111.4599086855794,46494.656898675,134.7548396870359
973,-0.1996097656249956,-35.0,-590.4595283490925,126.0098837323963,126.0098837323963,5.153304033405153e-07,-2.299553796502266e+18,10016717442.66833,2.299553806518984e+18,10016717442.66833,2.299553806518984e+18,194.1090578706095,117.4672967119552,56665.95921720958,158.4462999255604
974,-0.3992195312499912,-26.25,-590.4568362928736,162.7548896461071,162.7548677423107,-0.0844387320267554,-1.971046506940535e+18,10018616771.61028,1.971046516959152e+18,10018616771.61028,1.971046516959152e+18,209.2332036775099,125.0200244573438,76807.20474486721,204.145545558268
975,-0.7984390624999997,-17.5,-590.4497825562617,249.8072356842587,249.8072356842547,-4.447614048105883e-05,-1.314031979834654e+18,10022415481.88381,1.314031989857069e+18,10022415481.88381,1.314031989857069e+18,259.3355777659294,149.1988231570403,111234.9123134281,306.3339228811778
976,-1.19765859375,-8.75,-590.436890619385,66840.4834652434,66840.48346516695,-0.1010912853774775,-6.5701747650392e+17,10026214216.18144,6.570174865301343e+17,10026214216.18144,6.570174865301343e+17,187.6916541300559,113.0380667881466,561399.4395300148,3767157.84722421
977,-1.596878124999999,0.0,-585.1125510619556,133227.0116109646,133227.0116109646,-2.373088076967502e-13,-2990054716274.936,10030012967.61641,3000084729242.552,10030012967.61641,3000084729242.552,75.07217232013863,57.73721829614494,2530902.515254862,7737090.203067586
978,-1.19765859375,0.0,-590.4368796421342,66753.76908551737,66753.76908551737,0.0,-6.57017473213449e+17,10026214212.83267,6.570174832396632e+17,10026214212.83267,6.570174832396632e+17,220.2934214441315,129.0558907265563,565229.1645061534,3704023.867863318
979,-0.7984390624999997,-8.75,-590.449782489151,249.807742018777,249.8077419869469,-0.003987837908590159,-1.314031962953123e+18,10022415464.75098,1.314031972975538e+18,10022415464.75098,1.314031972975538e+18,259.3388683651418,149.1988139287713,110926.7333122552,309.5575233406164
980,-0.3992195312499912,-17.5,-590.4568362899062,162.7549145271631,162.7548926042295,-0.08447561709777154,-1.971046474724619e+18,10018616739.0244,1.971046484743236e+18,10018616739.0244,1.971046484743236e+18,209.2337383271415,125.0200251736251,76746.04457749432,204.156915296375
981,-0.1996097656249956,-26.25,-590.4595283491792,126.0098796682622,126.0098796682622,-1.508289644081719e-06,-2.299553759754817e+18,10016717405.61336,2.299553769771534e+18,10016717405.61336,2.299553769771534e+18,194.1090714565816,117.4672973824137,56664.8665950179,158.446117218205
982,0.0,-35.0,-590.4618668533731,131.2828667274471,131.2828659362432,-0.01441329403208217,-2.628061054566178e+18,10014818081.96622,2.628061064580996e+18,10014818081.96622,2.628061064580996e+18,182.2411750067155,111.4599091871563,46494.50080388324,134.7537615110674
983,0.2500000000000072,-43.75000000000001,-590.4654309101671,136.3323235689262,136.3323215094259,-0.02369710802421036,-3.221041786335522e+18,10018617318.58105,3.221041796354139e+18,10018617318.58105,3.221041796354139e+18,167.5991669384445,104.0072089462747,40470.57481308835,118.1513329956895
984,0.3750000000000021,-52.5,-590.4669792650822,118.9950888034747,118.9950888034745,-7.749645186233935e-06,-3.517532150392143e+18,10020516935.03313,3.51753216041266e+18,10020516935.03313,3.51753216041266e+18,161.1980298487232,100.7332069312556,35564.46517854407,103.1245866355787
985,0.5000000000000057,-61.25,-590.468405798927,109.979425934276,109.9794259342294,-0.0001011906073756568,-3.814022503046619e+18,10022416540.02646,3.814022513069034e+18,10022416540.02646,3.814022513069034e+18,155.800495731529,97.96051259248271,32737.49716071533,94.9917719719403
986,0.5000000000000057,-70.0,-590.4684059891543,109.9740433592025,109.9740407590903,-0.02391421537272017,-3.814022505415733e+18,10022416542.4072,3.814022515438149e+18,10022416542.4072,3.814022515438149e+18,157.0630464660858,98.6111439230828,33332.78217538687,94.95801156159348
987,0.6250000000000006,-70.0,-590.4697288902241,102.2685984915929,102.2685964304388,-0.02053247894558398,-4.110512848366618e+18,10024316137.6524,4.110512858390933e+18,10024316137.6524,4.110512858390933e+18,152.1510815785386,96.08214564911663,30687.21441869464,88.09559640576163
988,0.6250000000000006,-61.25,-590.4697287659455,102.2732178990204,102.2732178990005,-6.373992799904079e-05,-4.110512846589791e+18,10024316135.86681,4.110512856614107e+18,10024316135.86681,4.110512856614107e+18,151.0292962230926,95.50284060452728,30177.57392900358,88.12105305321654
989,0.5000000000000057,-52.5,-590.4684057870159,109.9796847027959,109.9796847027958,-5.934138148263746e-06,-3.814022495757621e+18,10022416532.70298,3.814022505780037e+18,10022416532.70298,3.814022505780037e+18,155.8014064990133,97.9605126605417,32647.54881606272,95.07475747751958
990,0.3750000000000021,-43.75000000000001,-590.4669792653825,118.9950833069118,118.9950833069118,3.997773862259225e-07,-3.517532134816217e+18,10020516919.38012,3.517532144836734e+18,10020516919.38012,3.517532144836734e+18,161.1980367258803,100.7332070913495,35563.84844121442,103.127204830114
991,0.2500000000000072,-35.0,-590.4654309106428,136.3323168793579,136.3323148198061,-0.02369740350047067,-3.221041760229674e+18,10018617292.31556,3.221041770248291e+18,10018617292.31556,3.221041770248291e+18,167.5991684097852,104.0072092484296,40470.43873733861,118.150422048613
992,0.0,-26.25,-590.4618668533828,131.2828654980508,131.2828647066736,-0.01441487221127942,-2.628061012569093e+18,10014818039.61773,2.628061022583911e+18,10014818039.61773,2.628061022583911e+18,182.2411843777217,111.4599097753094,46493.79729171399,134.7535794360526
993,-0.1996097656249956,-17.5,-590.4595283466648,126.0099018766573,126.0099018766543,-2.720281127289095e-05,-2.299553722169581e+18,10016717367.59659,2.299553732186298e+18,10016717367.59659,2.299553732186298e+18,194.1094113873843,117.4672980396857,56640.30283515026,158.4541233348939
994,-0.3992195312499912,-8.75,-590.4568362397176,162.7553855648834,162.755362692527,-0.08628555994786853,-1.971046449402322e+18,10018616713.32543,1.971046459420939e+18,10018616713.32543,1.971046459420939e+18,209.2377117209235,125.0200241271202,76292.4533296052,205.6141023794889
995,-0.7984390624999997,0.0,-590.449778267362,249.8242550922506,249.8242550922506,0.0,-1.31403195637218e+18,10022415458.0537,1.314031966394596e+18,10022415458.0537,1.314031966394596e+18,242.6304306944014,141.3078042219506,107549.7700029369,312.7240936901404
996,-0.3992195312499912,0.0,-590.4568346617891,162.7920975447334,162.7920975447334,0.0,-1.971046439530909e+18,10018616703.27964,1.971046449549525e+18,10018616703.27964,1.971046449549525e+18,203.8612772654568,122.3549711262653,73724.74078630544,206.9922231654915
997,-0.1996097656249956,-8.75,-590.4595283046823,126.0103108715878,126.0103108691192,-0.0007887514323854136,-2.299553692626901e+18,10016717337.61455,2.299553702643618e+18,10016717337.61455,2.299553702643618e+18,194.1144754127191,117.4672979525089,56244.08793300141,158.7832062633639
998,0.0,-17.5,-590.4618668513006,131.2828887950141,131.2828880014358,-0.01443490580661205,-2.628060969614538e+18,10014817996.17006,2.628060979629355e+18,10014817996.17006,2.628060979629355e+18,182.2414174090308,111.4599103440311,46478.89646720311,134.7603160354189
999,0.2500000000000072,-26.25,-590.4654309106744,136.3323175167388,136.3323154569509,-0.02369876218989235,-3.221041728731965e+18,10018617260.55397,3.221041738750583e+18,10018617260.55397,3.221041738750583e+18,167.5991731023203,104.0072096069546,40469.83627892496,118.1504393970698
1000,0.3750000000000021,-35.0,-590.4669792657751,118.9950767012369,118.9950767012369,2.242167468522089e-07,-3.517532113061399e+18,10020516897.49209,3.517532123081915e+18,10020516897.49209,3.517532123081915e+18,161.1980379586128,100.733207310102,35563.76029895987,103.1263951580839
1001,0.5000000000000057,-43.75000000000001,-590.4684057872498,109.9796795481125,109.9796795481125,3.155415887933575e-07,-3.814022483296929e+18,10022416520.18046,3.814022493319346e+18,10022416520.18046,3.814022493319346e+18,155.8014125313387,97.9605127737261,32646.9783559218,95.0772285339055
1002,0.6250000000000006,-52.5,-590.4697287572,102.2734661918449,102.2734661918448,-4.19115123645477e-06,-4.110512841123074e+18,10024316130.37411,4.11051285114739e+18,10024316130.37411,4.11051285114739e+18,151.0300521467071,95.50284065047309,30099.84912526194,88.19265564080355
1003,0.7500000000000041,-61.25,-590.470962629379,95.60967008791312,95.60967008790803,-3.117752953200244e-05,-4.40700319013298e+18,10026215731.70847,4.407003200159196e+18,10026215731.70847,4.407003200159196e+18,146.7740891784906,93.30647911887716,27942.95680835614,82.17862886511598
1004,0.7500000000000041,-70.0,-590.4709626967827,95.60567322009447,95.60567156147944,-0.01780859374779965,-4.407003191317518e+18,10026215732.8989,4.407003201343734e+18,10026215732.8989,4.407003201343734e+18,147.7788020878925,93.82621366080727,28382.69129029839,82.1595557743987
1005,0.8750000000000078,-70.0,-590.4721190256804,91.11928166409456,91.11928118225411,-0.009370694224003984,-4.703493534268415e+18,10028115328.14673,4.70349354429653e+18,10028115328.14673,4.70349354429653e+18,143.6048708558745,91.66931452111328,26772.79275621099,78.1218307535408
1006,0.8750000000000078,-61.25,-590.4721190077016,91.12235456549321,91.12235452687756,-0.0026528286891282,-4.703493533676164e+18,10028115327.55145,4.703493543704279e+18,10028115327.55145,4.703493543704279e+18,142.9132037463189,91.31078853593905,26390.80339200853,78.1084471576256
1007,0.7500000000000041,-52.5,-590.470962623671,95.60990829778068,95.60990829778063,-2.518298259175338e-06,-4.407003186488544e+18,10026215728.04655,4.40700319651476e+18,10026215728.04655,4.40700319651476e+18,146.7747226067219,93.30647914698983,27875.36847553784,82.24102068046058
1008,0.6250000000000006,-43.75000000000001,-590.4697287573713,102.2734613188732,102.2734613188732,2.341971869088363e-07,-4.110512831777617e+18,10024316120.98208,4.110512841801933e+18,10024316120.98208,4.110512841801933e+18,151.030057374079,95.50284072664022,30099.33008840495,88.19498681500383
1009,0.5000000000000057,-35.0,-590.4684057875603,109.9796730552872,109.9796730552872,1.773854528515343e-07,-3.814022465893139e+18,10022416502.66987,3.814022475915555e+18,10022416502.66987,3.814022475915555e+18,155.8014134746196,97.96051292838197,32646.90497165499,95.07648467688934
1010,0.3750000000000021,-26.25,-590.4669792658084,118.9950766830682,118.9950766830682,-7.238526152294445e-07,-3.517532086813379e+18,10020516871.02395,3.517532096833896e+18,10020516871.02395,3.517532096833896e+18,161.1980420497572,100.7332075672669,35563.35155034546,103.126300608689
