event_id,primary_charge_fC,preirradiation_reference_charge_fC,acceptor_sqrt_no_trapping_charge_fC,acceptor_direct_no_trapping_charge_fC,hybrid_sqrt_nominal_trapping_charge_fC,hybrid_direct_nominal_trapping_charge_fC,hybrid_direct_strong_trapping_charge_fC
3948,0.5660294043698615,5.4216918470853805,3.698413812030176,2.6916796286728886,2.3355805457949503,1.7174453762853112,1.4588743981514347
3949,3.924157389471274,38.56760516266091,26.268399367518466,19.0842288204403,16.315044904089934,11.90396146886997,10.012528883553758
3950,0.6271077194223333,6.17739442776337,4.206864328898305,3.0558565894751717,2.66387017220692,1.9571509848495432,1.6633551271395894
3951,0.4113903488280023,3.9501535848604576,2.694201448224243,1.9604878635355254,1.700833543068953,1.2503331244622,1.061222928812975
3952,0.7877248583463755,7.741619497900268,5.272836704825612,3.830777296806282,3.3073480741891212,2.421923050817051,2.04956596106297
3953,0.9148938066403809,8.933799860875807,6.087158826411037,4.424328188833682,3.848506390999927,2.8275277505726706,2.4002457323552266
3954,0.6028556653308814,5.879843502712854,4.006585907656505,2.9123394700689547,2.52567672890045,1.853809002188062,1.5718811050092938
3955,1.2691128699220804,12.50872477341927,8.518243241810918,6.1873779153378585,5.371544692401342,3.9403925004487914,3.347317433900764
3956,0.5994246183503499,5.834710478835136,3.976303847872174,2.890721630647358,2.509743159054094,1.8431952663093902,1.5655142976048222
3957,0.6165422405218592,6.080470161709698,4.140568145297226,3.0074584343391004,2.6134809505138112,1.9177511593957746,1.629391015280421
3958,0.4418245430816962,4.348813174365779,2.9617173942579513,2.1514978932435964,1.8527413493107645,1.3552662691780497,1.1484741031508048
3959,0.584990741977448,5.57273580930335,3.802710491401911,2.768636807354175,2.394149020634218,1.7592273873849777,1.493141138449839
3960,0.7128500200874819,6.925819643732008,4.7204130610741535,3.4321188599234818,2.9862186398825554,2.195205513109073,1.8665521806145113
3961,0.6646235732481538,6.474440669127082,4.41206084605483,3.207335749074501,2.7838044207129347,2.044102755352489,1.7376595403375945
3962,0.5646981013493573,5.412387742984718,3.691925087873837,2.6868388716054885,2.3370543016110132,1.7199309841163941,1.4621809387923095
3963,0.5556311118730449,5.341420378607519,3.6428553520977673,2.6505786520981705,2.298477637639477,1.6892193684905417,1.43456685258884
3964,0.4334985001106184,4.26328974373877,2.903618454193862,2.109413589583564,1.8380520185024154,1.350409931005078,1.148346424772134
3965,0.9040823828639661,8.922325030895617,6.075522928227333,4.412691251971581,3.855003277806661,2.8340239973988486,2.41245765528901
3966,1.0562397173626734,10.423974833837999,7.098046490369209,5.155355299719486,4.424574831715009,3.2317617055428167,2.726188569416152
3967,0.7764659488110391,7.592456952015255,5.172791521187449,3.7593855854366613,3.2799431231757,2.4121113439589794,2.052671212841547
3968,0.972000594995303,9.465644288261013,6.450580333137313,4.689343485136845,4.099270048491191,3.017869957812134,2.5700444714944157
3969,0.4352944915459237,4.163206907487226,2.8401942010965895,2.067287905498762,1.7926354269389155,1.3180706689211044,1.119784940604577
3970,0.7992021271181232,7.817991410148821,5.326322448825013,3.8708589127172814,3.3665005023650774,2.472845340147709,2.1022080391987252
3971,1.205562072391537,11.78322724205522,8.028200674456183,5.83475936569345,5.091999593985121,3.7452257983741597,3.1878847294313153
3972,0.6705163354060617,6.585453381412706,4.485538047224274,3.2589374610888475,2.8380959923571876,2.084962765573441,1.772639913789698
3973,0.49040976226935634,4.741236036266678,3.232425845467418,2.351027524117002,2.03198316936625,1.4908042662774565,1.2662715197446661
3974,0.5292433612667353,5.056218066943782,3.4496482785759492,2.511081375063771,2.1770727319505263,1.600792298163374,1.3603419149640266
3975,0.42826008905819696,4.2215748421254595,2.874812788417362,2.088157961864411,1.812626803349358,1.3296204422021982,1.1290594643687837
3976,0.6721444989868007,6.617667342577388,4.506827623244291,3.2738610449779837,2.8371780675041847,2.0801361214692244,1.7655829514133632
3977,0.6034948637713662,5.81507099379531,3.965331557445999,2.884753388927795,2.495515302790866,1.8320398982215662,1.5537082048582478
3978,0.44423535162048994,4.264811460285067,2.9088433650426366,2.116700845756955,1.836255955611954,1.3498801491757235,1.1462000188756485
3979,0.6719887029659701,6.299073053125521,4.302605064472578,3.136136607035295,2.7137534776005827,1.9975414023322327,1.695090252779536
3980,1.2354450098280252,11.901121476648862,8.115582911346026,5.904147063754956,5.152937073141828,3.795114625764037,3.2313883383802464
3981,1.387598037196178,13.256913350444842,9.04463744942042,6.583801138836707,5.758016549662037,4.247062124087804,3.6208976695879627
3982,0.6406936177002173,6.230726238275227,4.246416969985415,3.0872833842718923,2.687812718071501,1.9761042578630656,1.6808790022323268
3983,0.4853726700431297,4.715616619306776,3.214015324911737,2.3368506642076583,2.030099014601488,1.4915195810235424,1.2672826369489807
3984,0.6174076637867574,6.088456335426631,4.146024717655272,3.0114383289969466,2.621159090238386,1.9245226183065314,1.6346471388709949
3985,0.4332705299626547,4.2759498148267046,2.911639819709555,2.1147403439717323,1.83911064711191,1.349814067648696,1.1464672633410522
3986,0.6589210546578135,6.253267380349666,4.268081903840365,3.1082827832055764,2.7006827973335192,1.9885656981210114,1.6888824534501186
3987,0.6937182395649993,6.8463039752211206,4.661882177782789,3.3859516114462864,2.941367237798486,2.1579453875332817,1.8344773145775504
3988,0.819861741989481,7.711290049141543,5.266116875564767,3.83751438489137,3.284474017986756,2.407311547887818,2.036264086073966
3989,2.1197146634381356,20.814959193424677,14.177735656536948,10.30083005022294,8.205087580945603,5.824666072602896,4.88593107230704
3990,0.6600135465614876,6.483875438745672,4.416279898668961,3.2085621193866776,2.690856584006756,1.94931741061567,1.647196728386786
3991,0.6453721773284464,6.309070563858818,4.298473860794702,3.1240167440143227,2.7090315722521843,1.9879144584150406,1.6872151349342133
3992,0.650716181520893,6.352267934236755,4.328269529527432,3.145975826774671,2.6908066855903185,1.964877904304526,1.6652325827351455
3993,0.8811067827278368,8.690850976028836,5.918079889172334,4.298490812051553,3.6453643497872465,2.6509360436642773,2.2469061680601836
3994,0.5347170840062879,5.169698852181433,3.524535757984019,2.5634839351199514,2.224276924646137,1.634190741526317,1.3877299054550558
3995,0.4658694631220241,4.576660614128733,3.117246308115742,2.2647758415114376,1.9643483101418224,1.4409311212678342,1.2232917240780399
3996,0.6953541532853422,6.725644182860945,4.585212381761337,3.3348428295650345,2.899785838808185,2.132058459962376,1.811906716104335
3997,0.8048821970573804,7.8142179911376495,5.326135688266911,3.8727158134538175,3.2840991835568185,2.3916988307164577,2.0149705928568444
3998,0.6205104515664911,6.007971066255069,4.095680333623022,2.978590463676245,2.5860083162505876,1.9001147135607208,1.614975345169133
3999,0.5133448168606801,4.989621980748676,3.400673932517293,2.4724889032687902,2.1296774524355726,1.5597714934396114,1.322519102938362
4000,0.4967361946978027,4.902278162114603,3.3381298008608544,2.4245034287985097,2.1132371349601837,1.552270196941106,1.3211742921845604
4001,0.5705556405865226,4.990620752606151,3.423970971158915,2.50826231703333,2.1618513011501306,1.5996058411537228,1.3591636228193218
4002,0.48380030072380004,4.697439220039108,3.201744661940679,2.328027482708694,2.0223516799402033,1.4858890011887578,1.261612764794151
4003,0.6019820388753321,5.857545070966147,3.9919512474970515,2.902167845181474,2.5100037279873475,1.8408763068047342,1.5602044346513588
4004,0.5670155822546062,5.483629893859986,3.73849331432015,2.7190427234431693,2.354077816804217,1.7281347683371073,1.4681161848205748
4005,1.0129391258415947,8.420855590989055,5.797275782636987,4.263301568546034,3.6571007122289276,2.715239964462133,2.303235387573114
4006,0.6970132786144384,6.790069452094131,4.627151478991253,3.363695157245559,2.9106157795000707,2.134853120110351,1.811845671052627
4007,0.6578541893849273,6.422370384743364,4.376021440578963,3.180671217227915,2.7780901455875098,2.0441446562647148,1.7399936148450692
4008,0.5123524514606539,4.973248051219073,3.3897931017747043,2.4648084498229856,2.1377993328518126,1.5698584065501837,1.3317070613283257
4009,2.2952292142432893,22.64605445241016,15.420714128661348,11.200347779648332,9.6905531888599,7.099246653604553,6.007279065773452
4010,0.4486543515524796,4.330879782002771,2.9529336774749697,2.147974296878085,1.8641195940079958,1.369874229387043,1.1629150378521702
4011,0.5779606943419088,5.573930595986983,3.800690339340926,2.7648080702403965,2.3750244961358913,1.7389923911490806,1.4752511559633166
4012,0.4921821377600206,4.817440726388166,3.2819611154422232,2.385041806791882,2.0724702028457256,1.5217614081265958,1.2929942801503818
4013,0.6356603260474745,6.133941405562456,4.182406093057499,3.042369076710347,2.646706486399667,1.9467233269159694,1.6540575799885024
4014,0.6800949308872886,6.500760587552388,4.4350594751550965,3.2282693865561454,2.7973170632756887,2.056347492131671,1.7450044977206858
4015,0.8436424020557047,8.216479828452178,5.599259761161493,4.070428273414847,3.522773295875001,2.5840701842460674,2.1898136190898336
4016,0.6901970756901111,6.806300721774511,4.634854039340987,3.3664969407757845,2.9129335889493806,2.134161850721612,1.8098570469234498
4017,0.5422672712970049,5.303373070091841,3.613182337429669,2.625888228605954,2.2703616622129035,1.6641627057459116,1.4111257101996793
4018,0.6132528975040862,5.7967158484381205,3.9574278691300275,2.8828452164309164,2.5021235595213733,1.842329404167094,1.56522682552292
4019,0.6545836882627757,6.380338289908515,4.347791827087863,3.1604942065288966,2.74651891340505,2.0175177252169445,1.7151790519157006
4020,0.5100573610989241,5.033772616043657,3.4276656773695917,2.489531919915072,2.1496039883073252,1.5735895062910548,1.334457334608966
