tcad_x_um,tcad_lateral_um,electric_field_V_per_cm,electron_velocity_cm_per_s,hole_velocity_cm_per_s,electron_drift_to_cathode_ps,hole_drift_to_anode_ps,electron_multiplication_to_cathode,hole_multiplication_to_anode
-48.904392578125,8.75,338584.6223336399,10455253.028130388,7960048.298000921,20.579671857897655,3793.849439390623,8.620047746095906,1.0122122905954374
-48.85449013671874,8.75,311577.9745375386,10434565.345573599,7926398.144478922,21.057440400016702,3793.2211973796498,9.276002880193337,1.004503362862458
-48.8045876953125,8.75,277423.654911443,10402794.701297486,7875014.911021988,21.536412374416507,3792.5895707153863,9.66393101398817,1.0011330426314908
-48.75468525390625,8.75,238822.2285536713,10356299.729632143,7800453.330206226,22.01719145566097,3791.9528615631225,9.824176598169265,1.0001617216373537
-48.7047828125,8.75,200438.7262485522,10292985.63109259,7700115.646332616,22.500529350313002,3791.3089557481503,9.863796409075317,1.0000094239236637
-48.65488037109375,8.75,167130.0401963648,10215541.176424902,7579222.407988321,22.987186958446284,3790.6557132390117,9.868185123671116,1.0000001406656671
-48.6049779296875,8.75,141844.2656748952,10133749.75687123,7453687.4868784575,23.477653656035887,3789.991757665777,9.868285968877752,1.0000000009266243
-48.55507548828125,8.75,124807.4490769712,10061069.45667918,7343939.841470061,23.97187038804157,3789.3172551207476,9.86828693659209,1.0000000004588185
-48.50517304687499,8.75,114368.0528635239,10006528.34876345,7262672.790871537,24.469217509633538,3788.633948355007,9.868287378325899,1.0000000004580856
-48.45527060546875,8.75,108388.2997779461,9970876.740190653,7210048.104144206,24.96880792303387,3787.9443323310543,9.868287428505036,1.0000000004580836
-48.4053681640625,8.75,105114.0676639449,9949757.499853514,7179057.462241345,25.469821062407437,3787.250714890303,9.868287433651613,1.0000000004580836
-48.35546572265625,8.75,103379.5899972693,9938066.445279067,7161960.019867232,25.971660366582597,3786.554773861046,9.868287435077807,1.0000000004580836
-48.30556328125,8.75,102489.36213582,9931923.32424128,7152992.630669299,26.47394996768385,3785.857566371685,9.868287435816645,1.0000000004580836
-48.25566083984375,8.75,102050.2275865704,9928856.395693354,7148519.953906931,26.976472459750397,3785.159703876485,9.868287436352906,1.0000000004580836
-48.2057583984375,8.75,101846.7050628712,9927426.66688874,7146435.866566969,27.47910874376875,3784.461521341419,9.868287436814233,1.0000000004580836
-48.15585595703125,8.75,101763.6057532067,9926841.375752348,7145582.876704367,27.981796038434485,3783.763195338908,9.868287437246105,1.0000000004580836
-48.105953515625,8.75,101740.8331610166,9926680.82732186,7145348.915118566,28.484502217208014,3783.064816224844,9.86828743766766,1.0000000004580836
-48.05605107421874,8.75,101747.7534525854,9926729.622932445,7145420.0224269945,28.987211225633537,3782.3664291523837,9.868287438087666,1.0000000004580836
-48.0061486328125,8.75,101769.0716732492,9926879.900966011,7145639.019297855,29.489915193383403,3781.6680562568235,9.8682874385103,1.0000000004580836
-47.95624619140625,8.75,101797.2845851101,9927078.691806257,7145928.723250897,29.992610322700546,3780.969708219355,9.868287438937601,1.0000000004580836
-47.90634375,8.75,101828.764640273,9927300.382608654,7146251.814037982,30.495294805810662,3780.2713901243446,9.8682874393706,1.0000000004580836
-47.85644130859375,8.75,101861.779029533,9927532.74201502,7146590.469051627,30.997967793287835,3779.573104360801,9.868287439809844,1.0000000004580836
-47.8065388671875,8.75,101895.5082608292,9927769.988295823,7146936.263259289,31.500628891848717,3778.8748520348354,9.868287440255653,1.0000000004580836
-47.75663642578125,8.75,101929.568023627,9928009.41165171,7147285.247794552,32.003277923229774,3778.176633647812,9.86828744070824,1.0000000004580836
-47.706733984375,8.75,101963.7790442847,9928249.748869583,7147635.581727161,32.50591480976658,3777.4784494181636,9.868287441167766,1.0000000004580836
-47.65683154296875,8.75,101998.0584759348,9928490.416637665,7147986.414913378,33.008539520546314,3776.780299432832,9.86828744163436,1.0000000004580836
-47.6069291015625,8.75,102032.3686569722,9928731.150031881,7148337.361204739,33.511152046130924,3776.0821837183616,9.86828744210814,1.0000000004580836
-47.55702666015625,8.75,102066.6922977844,9928971.827591917,7148688.243536157,34.013752386863324,3775.3841022737884,9.868287442589216,1.0000000004580836
-47.50712421875,8.75,102101.0214201734,9929212.39339088,7149038.980355256,34.51634054757588,3774.6860550855204,9.868287443077694,1.0000000004580836
-47.45722177734375,8.75,102135.3523551098,9929452.821810262,7149389.534285347,35.01891653516408,3773.988042134165,9.868287443573687,1.0000000004580836
-47.4073193359375,8.75,102169.683420502,9929693.1011976,7149739.888306891,35.52148035746555,3773.2900633976783,9.868287444077298,1.0000000004580836
-47.35741689453125,8.75,102204.0138474396,9929933.226314923,7150090.034750731,36.0240320227446,3772.5921188528177,9.868287444588642,1.0000000004580836
-47.30751445312499,8.75,102238.3432854702,9930173.194861675,7150439.970229816,36.52657153945469,3771.894208475807,9.868287445107825,1.0000000004580836
-47.25761201171874,8.75,102272.6715753861,9930413.005878793,7150789.693312831,37.029098916130586,3771.1963322426423,9.868287445634957,1.0000000004580836
-47.2077095703125,8.75,102306.9986451739,9930652.659018341,7151139.203459496,37.53161416133927,3770.498490129229,9.868287446170157,1.0000000004580836
-47.15780712890625,8.75,102341.3244624875,9930892.154210107,7151488.500534505,38.03411728365703,3769.800682111447,9.868287446713536,1.0000000004580836
-47.1079046875,8.75,102375.6490129895,9931131.49150977,7151837.584586173,38.53660829165905,3769.1029081651773,9.86828744726521,1.0000000004580836
-47.05800224609375,8.75,102409.9722905465,9931370.6710302,7152186.45574628,39.039087193915485,3768.4051682663176,9.868287447825303,1.0000000004580836
-47.0080998046875,8.75,102444.2942919247,9931609.692904362,7152535.114175953,39.541553998988554,3767.7074623907856,9.868287448393927,1.0000000004580836
-46.95819736328125,8.75,102478.6150324891,9931848.557394473,7152883.560224937,40.04400871542957,3767.0097905145317,9.868287448971207,1.0000000004580836
-46.908294921875,8.75,102530.0938826712,9932206.560091833,7153405.832555569,40.54644833440283,3766.312161099906,9.868287449559523,1.0000000004580836
-46.80849003906249,8.75,102581.5679438592,9932564.195987117,7153927.608334108,41.55129137105665,3764.91700408679,9.8682874507631,1.0000000004580836
-46.70868515625,8.75,102684.5118046413,9933278.43965334,7154969.775253459,42.5560801914659,3763.5219995568614,9.86828745200842,1.0000000004580836
