vertex_id,x_um,depth_um,potential_V,electric_field_mag_V_per_cm,Ex_V_per_cm,Ey_or_Ez_V_per_cm,net_doping_cm-3,donor_cm-3,acceptor_cm-3,phosphorus_like_cm-3,boron_like_cm-3,impact_ionization,eAlphaAvalanche_cm-1,hAlphaAvalanche_cm-1,bias_V
1301,-48.65488037109375,61.25,-32.36841390221677,167130.9794261724,167130.9794261309,0.1178053046427791,-3.850571777578724e+16,13371375049.09538,3.850573114716228e+16,13371375049.09538,3.850573114716228e+16,2.021560783870203e+19,4.073670319289194,0.0558241054668435,-590.0
1302,-48.7047828125,52.5,-31.46032107545554,200439.5753997873,200439.5753997873,0.003637705632507647,-4.790199190609342e+16,18549833323.4339,4.790201045592674e+16,18549833323.4339,4.790201045592674e+16,1.327696323237812e+21,174.2278452271258,3.66492881577542,-590.0
1303,-48.75468525390625,43.75000000000001,-30.3679224402908,238823.0728475967,238823.0728475967,-0.0001321370585585454,-5.165535849644706e+16,29808831620.85881,5.165538830527868e+16,29808831620.85881,5.165538830527868e+16,2.089594464412774e+22,1438.917448803363,57.37028963785489,-590.0
1304,-48.8045876953125,35.0,-29.07675047218925,277424.4806447777,277424.4806447776,0.005017829096673092,-4.846569552120023e+16,52882874002.61517,4.846574840407424e+16,52882874002.61517,4.846574840407424e+16,1.227508016345859e+23,5152.462399847069,331.6765303759578,-590.0
1305,-48.85449013671874,26.25,-27.59908215590402,311578.6941422183,311578.6941422177,0.01690418183026323,-4.01302107912851e+16,99231009664.56708,4.013031002229476e+16,99231009664.56708,4.013031002229476e+16,3.876483809242947e+23,11267.72208317598,1015.318459021009,-590.0
1306,-48.904392578125,17.5,-25.96701391475679,338585.0624105565,338585.0624105553,0.02869895405228607,-2.994202979357757e+16,193261191218.0511,2.994222305476879e+16,193261191218.0511,2.994222305476879e+16,8.228065219830344e+23,18125.86000551144,2048.720872105867,-590.0
1307,-48.95429501953124,8.75,-24.21978816936335,358067.5962513916,358067.5962513761,-0.1053194175213688,-2.063144512660495e+16,389156493640.6334,2.06318342830986e+16,389156493640.6334,2.06318342830986e+16,1.361165439624369e+24,24132.40854605391,3151.933138192467,-590.0
1308,-49.0041974609375,8.75,-22.39329456746898,371194.6204427162,371194.6204427013,-0.1053552236062348,-1.346825790307843e+16,811737633435.8915,1.346906964071187e+16,811737633435.8915,1.346906964071187e+16,1.938674963873882e+24,28646.59085181911,4088.7505354139,-590.0
1309,-48.95429501953124,17.5,-24.21981587149856,358068.037171598,358068.037171597,0.026646731234727,-2.063144845332031e+16,389156813222.2773,2.063183761013353e+16,389156813222.2773,2.063183761013353e+16,1.361001667835236e+24,24132.48021481172,3151.955924736677,-590.0
1310,-48.904392578125,26.25,-25.96703456167086,338585.3412405162,338585.3412405158,0.0158206657481167,-2.994203014662663e+16,193261216307.2641,2.994222340784294e+16,193261216307.2641,2.994222340784294e+16,8.228017618427598e+23,18125.93737317527,2048.73517593473,-590.0
1311,-48.85449013671874,35.0,-27.59909005505009,311578.7953718443,311578.7953718443,0.00470267411738036,-4.013021069765809e+16,99231013668.25064,4.013030992867176e+16,99231013668.25064,4.013030992867176e+16,3.876512870238695e+23,11267.74793483505,1015.322189467933,-590.0
1312,-48.8045876953125,43.75000000000001,-29.07675103166484,277424.4899614561,277424.4899614561,-0.0001420504332874019,-4.84656953715891e+16,52882874795.75285,4.846574825446389e+16,52882874795.75285,4.846574825446389e+16,1.227523220917982e+23,5152.465608586971,331.6768701215456,-590.0
1313,-48.75468525390625,52.5,-30.36792163204964,238823.0670106442,238823.0670106442,0.003420683079065894,-5.165535847773523e+16,29808831632.11819,5.165538828656686e+16,29808831632.11819,5.165538828656686e+16,2.089627688380802e+22,1438.917427491638,57.37028845381015,-590.0
1314,-48.7047828125,61.25,-31.46032810246078,200439.6573341903,200439.6573341573,0.1149684993506686,-4.790199241997071e+16,18549832639.59337,4.790201096980336e+16,18549832639.59337,4.790201096980336e+16,1.327763129766881e+21,174.2289559846814,3.664945694813281,-590.0
1315,-48.65488037109375,70.0,-32.36861112875457,167132.0752750989,167132.0718006881,34.07889320176097,-3.850592805567226e+16,13371367640.84324,3.85059414270399e+16,13371367640.84324,3.85059414270399e+16,2.020569480305487e+19,4.074230388581255,0.05581979489824212,-590.0
1316,-48.7047828125,70.0,-31.46052050324714,200440.9560555094,200440.9515826155,42.34503806719798,-4.790223380353106e+16,18549817494.47813,4.790225235334855e+16,18549817494.47813,4.790225235334855e+16,1.327420294207181e+21,174.2403407733296,3.664813271455193,-590.0
1317,-48.75468525390625,61.25,-30.3679282511528,238823.1485914085,238823.1485913824,0.1116806047244181,-5.16553590664839e+16,29808830349.85123,5.165538887531426e+16,29808830349.85123,5.165538887531426e+16,2.089720889468466e+22,1438.928132028152,57.37041160863903,-590.0
1318,-48.8045876953125,52.5,-29.07675025386935,277424.4836017162,277424.4836017161,0.003206151673263316,-4.846569535962442e+16,52882874816.18715,4.846574824249923e+16,52882874816.18715,4.846574824249923e+16,1.227544086201755e+23,5152.466310176421,331.6768880042039,-590.0
1319,-48.85449013671874,43.75000000000001,-27.59909056929799,311578.8042277279,311578.8042277279,-0.0001491356225626426,-4.013021066104499e+16,99231015220.98735,4.013030989206022e+16,99231015220.98735,4.013030989206022e+16,3.876560549719954e+23,11267.75235947836,1015.322883954076,-590.0
1320,-48.904392578125,35.0,-25.96704195628862,338585.4423001269,338585.4423001269,0.004389339132674863,-2.994203026382964e+16,193261224487.1188,2.994222352505413e+16,193261224487.1188,2.994222352505413e+16,8.228076703026873e+23,18125.96961010985,2048.741090025056,-590.0
1321,-48.95429501953124,26.25,-24.2198351254385,358068.3167117393,358068.316711739,0.01473561455159496,-2.063144905207431e+16,389156866599.5746,2.063183820894091e+16,389156866599.5746,2.063183820894091e+16,1.360991763230193e+24,24132.56837927475,3151.974874493161,-590.0
1322,-49.0041974609375,17.5,-22.39332006586497,371195.0626083044,371195.0626083036,0.02458881072843886,-1.346826107818244e+16,811738346569.672,1.346907281652901e+16,811738346569.672,1.346907281652901e+16,1.93846529236328e+24,28646.67166114529,4088.778569090632,-590.0
1323,-49.05409990234375,8.75,-20.51508461002996,379653.5292694861,379653.5292694715,-0.1053013719561777,-8530328539678822.0,1761017562964.017,8532089557241785.0,1761017562964.017,8532089557241785.0,2.532837879838341e+24,31748.03366307108,4779.308213257603,-590.0
1324,-49.10400234375,8.75,-18.60416696771907,384980.125437482,384980.1254374677,-0.1052282482961542,-5345750330000268.0,3994642428011.792,5349744972428280.0,3994642428011.792,5349744972428280.0,3.152400446858352e+24,33781.25009259774,5248.481932749208,-590.0
1325,-49.05409990234375,17.5,-20.51510789906772,379653.9721755058,379653.9721755052,0.02252634013506276,-8530330918875884.0,1761019228424.975,8532091938104308.0,1761019228424.975,8532091938104308.0,2.532586585915841e+24,31748.12362918447,4779.338941061924,-590.0
1326,-49.0041974609375,26.25,-22.39333792283086,371195.3429303818,371195.3429303815,0.01364845922221736,-1.346826164063717e+16,811738464884.9183,1.346907337910206e+16,811738464884.9183,1.346907337910206e+16,1.93844887461085e+24,28646.76676076008,4088.800893686458,-590.0
1327,-48.95429501953124,35.0,-24.21984201596587,358068.4177167469,358068.4177167469,0.004077244681575456,-2.063144924965207e+16,389156883987.9621,2.063183840653606e+16,389156883987.9621,2.063183840653606e+16,1.361001320306518e+24,24132.60474437619,3151.982591585488,-590.0
1328,-48.904392578125,43.75000000000001,-25.96704242738316,338585.4507752342,338585.4507752342,-0.0001536555777129318,-2.994203031030281e+16,193261227658.3922,2.994222357153048e+16,193261227658.3922,2.994222357153048e+16,8.228178007356087e+23,18125.97486762155,2048.74212348847,-590.0
1329,-48.85449013671874,52.5,-27.59908982453683,311578.7973550052,311578.7973550051,0.002994306160492334,-4.013021065855623e+16,99231015259.92738,4.013030988957149e+16,99231015259.92738,4.013030988957149e+16,3.876630949677411e+23,11267.75462956117,1015.322973017602,-590.0
1330,-48.8045876953125,61.25,-29.07675646672208,277424.5647720287,277424.5647720077,0.1078843427636843,-4.846569576311799e+16,52882872380.88366,4.846574864599038e+16,52882872380.88366,4.846574864599038e+16,1.227580043355354e+23,5152.50223107026,331.6775642181728,-590.0
1331,-48.75468525390625,70.0,-30.36811495816869,238824.6439278802,238824.6395664084,45.64267627788265,-5.16555928671316e+16,29808800442.08508,5.165562267593204e+16,29808800442.08508,5.165562267593204e+16,2.089523121584148e+22,1438.985235110514,57.37008248249771,-590.0
1332,-48.8045876953125,70.0,-29.07693657262024,277426.2143845451,277426.2110788391,42.82731614453985,-4.846588965075134e+16,52882812459.1629,4.84659425335638e+16,52882812459.1629,4.84659425335638e+16,1.227560438374664e+23,5152.637174918623,331.6808231741645,-590.0
1333,-48.85449013671874,61.25,-27.59909563359576,311578.8779093084,311578.8779092911,0.1036071398889133,-4.013021077338802e+16,99231010447.61098,4.013031000439846e+16,99231010447.61098,4.013031000439846e+16,3.876660537932949e+23,11267.81584697518,1015.326456049719,-590.0
1334,-48.904392578125,52.5,-25.96704171818751,338585.443402165,338585.4434021649,0.002785722079718423,-2.994203031452332e+16,193261227736.0868,2.994222357575105e+16,193261227736.0868,2.994222357575105e+16,8.228333717763507e+23,18125.97800683494,2048.74231476601,-590.0
1335,-48.95429501953124,43.75000000000001,-24.21984244563305,358068.425863157,358068.425863157,-0.0001558055729224509,-2.063144932769388e+16,389156890727.1547,2.063183848458461e+16,389156890727.1547,2.063183848458461e+16,1.361018121548066e+24,24132.61053010269,3151.983877326582,-590.0
1336,-49.0041974609375,35.0,-22.39334430937492,371195.44391272,371195.4439127199,0.003766141695297802,-1.346826182585114e+16,811738503396.5194,1.346907356435454e+16,811738503396.5194,1.346907356435454e+16,1.938462273077159e+24,28646.80565277297,4088.809892851647,-590.0
1337,-49.05409990234375,26.25,-20.51512435525535,379654.253195519,379654.2531955187,0.01255934228126514,-8530331336087295.0,1761019502895.509,8532092355590192.0,1761019502895.509,8532092355590192.0,2.532562549612938e+24,31748.22309738525,4779.363529153434,-590.0
1338,-49.10400234375,17.5,-18.60418804562683,384980.5682883573,384980.5682883569,0.02046183934877214,-5345751893240754.0,3994646524204.755,5349746539764959.0,3994646524204.755,5349746539764959.0,3.152106566033071e+24,33781.34754497189,5248.51372685705,-590.0
1339,-49.15390478515625,8.75,-16.67279497964634,388313.9510450271,388313.9510450129,-0.1051657244429744,-3359495511883630.0,9537999801925.182,3369033511685554.0,9537999801925.182,3369033511685554.0,3.819441500388046e+24,35089.78287204402,5553.587218086059,-590.0
1340,-49.2038072265625,8.75,-14.7286041299268,390408.6734552375,390408.6734552233,-0.1051240349434886,-2126532880426870.0,24168385882563.14,2150701266309433.0,24168385882563.14,2150701266309433.0,4.55910352360322e+24,35930.19268591139,5746.843180020167,-590.0
1341,-49.15390478515625,17.5,-16.67281384874638,388314.3930801576,388314.3930801572,0.01839788986308472,-3359496461683656.0,9538010491143.605,3369034472174799.0,9538010491143.605,3369034472174799.0,3.819100728342623e+24,35089.88553536504,5553.619441440897,-590.0
1342,-49.10400234375,26.25,-18.6042030978746,384980.8498742684,384980.8498742682,0.01146868720116047,-5345752165158845.0,3994647194805.048,5349746812353649.0,3994647194805.048,5349746812353649.0,3.152073748689733e+24,33781.44973680841,5248.53978848086,-590.0
1343,-49.05409990234375,35.0,-20.5151302379353,379654.3541405144,379654.3541405144,0.003456006294610406,-8530331473282166.0,1761019592163.63,8532092492874331.0,1761019592163.63,8532092492874331.0,2.532579800506979e+24,31748.26350467518,4779.373369053052,-590.0
1344,-49.0041974609375,43.75000000000001,-22.39334469916932,371195.4517533237,371195.4517533237,-0.0001557029293501682,-1.346826189891303e+16,811738518318.15,1.346907363743135e+16,811738518318.15,1.346907363743135e+16,1.938486266000526e+24,28646.81174328696,4088.811338892594,-590.0
1345,-48.95429501953124,52.5,-24.21984177446543,358068.4180053266,358068.4180053266,0.00258099640339724,-2.063144933427646e+16,389156890888.9136,2.063183849116734e+16,389156890888.9136,2.063183849116734e+16,1.361044202086532e+24,24132.61357330666,3151.984163589027,-590.0
1346,-48.904392578125,61.25,-25.96704712715453,338585.5231115124,338585.5231114979,0.09893243266225236,-2.994203021043433e+16,193261217823.1612,2.994222347165216e+16,193261217823.1612,2.994222347165216e+16,8.228251941908774e+23,18126.05253173782,2048.751828470907,-590.0
1347,-48.85449013671874,70.0,-27.59926833560324,311580.6280529684,311580.6260327477,35.48130824880803,-4.013035304599154e+16,99230885754.01689,4.013045227687728e+16,99230885754.01689,4.013045227687728e+16,3.876698888855263e+23,11268.01883948266,1015.344826799648,-590.0
1348,-48.904392578125,70.0,-25.9672117942004,338587.3308579897,338587.3298206492,26.50397464665379,-2.994212651172283e+16,193260947528.1212,2.994231977267036e+16,193260947528.1212,2.994231977267036e+16,8.228339926718512e+23,18126.3014475708,2048.797090358802,-590.0
1349,-48.95429501953124,61.25,-24.21984678807998,358068.4967030666,358068.4967030543,0.09395720613752029,-2.063144914169853e+16,389156869650.1884,2.063183829856818e+16,389156869650.1884,2.063183829856818e+16,1.361018045219648e+24,24132.69389118254,3152.000936917124,-590.0
1350,-49.0041974609375,52.5,-22.39334406840533,371195.443431124,371195.443431124,0.002380523611619279,-1.346826190490383e+16,811738518670.5819,1.34690736434225e+16,811738518670.5819,1.34690736434225e+16,1.938523034736841e+24,28646.81422346942,4088.811698330862,-590.0
1351,-49.05409990234375,43.75000000000001,-20.51513058935445,379654.3616841851,379654.3616841851,-0.0001534342458521881,-8530331527355458.0,1761019626743.268,8532092546982201.0,1761019626743.268,8532092546982201.0,2.532611210990868e+24,31748.26974701995,4779.374905553831,-590.0
1352,-49.10400234375,35.0,-18.60420847694397,384980.9507565859,384980.9507565859,0.0031468877848602,-5345752254474087.0,3994647412735.107,5349746901886821.0,3994647412735.107,5349746901886821.0,3.152094889262836e+24,33781.49104939672,5248.550158045806,-590.0
1353,-49.15390478515625,26.25,-16.67282749456785,388314.6751073225,388314.6751073223,0.01037692681565309,-3359496625773093.0,9538012229681.744,3369034638002774.0,9538012229681.744,3369034638002774.0,3.819057712848202e+24,35089.98941273429,5553.646472528425,-590.0
1354,-49.2038072265625,17.5,-14.728620796039,390409.114031192,390409.1140311916,0.01633670862573503,-2126533419183512.0,24168415697359.95,2150701834880872.0,24168415697359.95,2150701834880872.0,4.55870996920667e+24,35930.29773889545,5746.87565934405,-590.0
1355,-49.25370966796875,8.75,-12.77632578938582,391725.13650925,391725.1365092359,-0.1051027296412643,-1332916316183028.0,65592877306078.8,1398509193489106.0,65592877306078.8,1398509193489106.0,5.395859687953693e+24,36469.42951199484,5864.666258737567,-590.0
1356,-49.303612109375,8.75,-10.81899599558268,392509.400410074,392509.40041006,-0.1050888877426229,-735795769525835.4,192255205291877.8,928050974817713.2,192255205291877.8,928050974817713.2,6.351394556417695e+24,36800.39599330197,5926.59408316901,-590.0
1357,-49.25370966796875,17.5,-12.77634026125441,391725.5750618658,391725.5750618656,0.0142802091275694,-1332916559966711.0,65592966567320.8,1398509526534032.0,65592966567320.8,1398509526534032.0,5.39540918488355e+24,36469.53209512917,5864.699151003436,-590.0
1358,-49.2038072265625,26.25,-14.72863303351654,390409.3963951939,390409.3963951938,0.009284410196383283,-2126533511856662.0,24168420515309.62,2150701932371972.0,24168420515309.62,2150701932371972.0,4.558654995258543e+24,35930.40261874651,5746.903365089394,-590.0
1359,-49.15390478515625,35.0,-16.67283237039869,388314.7759096003,388314.7759096003,0.002838810857070157,-3359496679618568.0,9538012794224.082,3369034692412792.0,9538012794224.082,3369034692412792.0,3.819082890642611e+24,35090.0312693649,5553.657170693902,-590.0
1360,-49.10400234375,43.75000000000001,-18.60420879145387,384980.9580126919,384980.9580126919,-0.0001491038293558562,-5345752289652977.0,3994647497140.69,5349746937150118.0,3994647497140.69,5349746937150118.0,3.152134028142838e+24,33781.49734716784,5248.551739667279,-590.0
1361,-49.05409990234375,52.5,-20.51513000125309,379654.3529246924,379654.3529246924,0.002184489141555934,-8530331531699870.0,1761019627552.524,8532092551327422.0,1761019627552.524,8532092551327422.0,2.53265811103002e+24,31748.27164821756,4779.375315409531,-590.0
1362,-49.0041974609375,61.25,-22.39334869203043,371195.521020124,371195.5210201134,0.08876509608879884,-1.346826171955422e+16,811738471270.9602,1.346907345802549e+16,811738471270.9602,1.346907345802549e+16,1.938482761478811e+24,28646.89876790094,4088.835093205402,-590.0
1363,-48.95429501953124,70.0,-24.22000295604517,358070.3369423223,358070.3364747352,18.29912862446269,-2.063151149661675e+16,389156259326.1758,2.063190065287607e+16,389156259326.1758,2.063190065287607e+16,1.361016149898041e+24,24132.98096045807,3152.076189840836,-590.0
1364,-49.0041974609375,70.0,-22.39349602858007,371197.3819762183,371197.3817827427,11.984790358274,-1.346830129318712e+16,811737031711.7391,1.346911303021883e+16,811737031711.7391,1.346911303021883e+16,1.938445952779932e+24,28647.22338204725,4088.935637719199,-590.0
1365,-49.05409990234375,61.25,-20.51513424059592,379654.4293450665,379654.4293450574,0.08341942651144538,-8530331392249427.0,1761019516870.709,8532092411766298.0,1761019516870.709,8532092411766298.0,2.532612932303921e+24,31748.36093850253,4779.403418472249,-590.0
1366,-49.10400234375,52.5,-18.60420824812051,384980.9488507094,384980.9488507094,0.00199296120199614,-5345752292431045.0,3994647499118.304,5349746939930164.0,3994647499118.304,5349746939930164.0,3.152190684154989e+24,33781.49886489501,5248.552183778536,-590.0
1367,-49.15390478515625,43.75000000000001,-16.67283264940338,388314.782895678,388314.782895678,-0.0001428603035942759,-3359496700816662.0,9538013012858.967,3369034713829522.0,9538013012858.967,3369034713829522.0,3.819130317894222e+24,35090.03756857228,5553.658770759731,-590.0
1368,-49.2038072265625,35.0,-14.72863740653566,390409.4971127842,390409.4971127842,0.002531739449358825,-2126533542249666.0,24168422078612.48,2150701964328279.0,24168422078612.48,2150701964328279.0,4.558684479925024e+24,35930.44480519267,5746.914266891649,-590.0
1369,-49.25370966796875,26.25,-12.77635108894369,391725.8576707302,391725.8576707301,0.008191410886483256,-1332916602361878.0,65592980900715.08,1398509583262594.0,65592980900715.08,1398509583262594.0,5.395340158968921e+24,36469.63743527576,5864.72738390926,-590.0
1370,-49.303612109375,17.5,-10.81900828465812,392509.8363595221,392509.8363595219,0.01223028391619042,-735795679713328.2,192255491031768.0,928051170745096.2,192255491031768.0,928051170745096.2,6.35089505920526e+24,36800.48678201096,5926.628056904206,-590.0
1371,-49.35351455078125,8.75,-8.858890318369962,392791.61459473,392791.614594716,-0.1050343658984956,-18261133982044.88,610308360444692.1,628569494426737.0,610308360444692.1,628569494426737.0,7.436825037419991e+24,36937.11038302985,5931.106801083813,-590.0
1372,-49.40341699218749,8.75,-6.898743889205762,392160.4707363838,392160.4707363698,-0.1047630037652559,1647027823655236.0,2081213464242362.0,434185640587125.2,2081213464242362.0,434185640587125.2,8.616999191873823e+24,36730.36863502298,5830.812401275973,-590.0
1373,-49.35351455078125,17.5,-8.858900439183035,392792.047148189,392792.0471481889,0.01018937451796788,-18260288202698.62,610309322932021.1,628569611134719.6,610309322932021.1,628569611134719.6,7.43632322331284e+24,36937.17143791172,5931.143264820043,-590.0
1374,-49.303612109375,26.25,-10.81901770155944,392510.1191161937,392510.1191161936,0.007098180783770113,-735795667264624.1,192255536636490.5,928051203901114.6,192255536636490.5,928051203901114.6,6.350809806578936e+24,36800.59197334295,5926.656774863208,-590.0
1375,-49.25370966796875,35.0,-12.7763549595695,391725.9583098511,391725.9583098511,0.0022255754094982,-1332916616291659.0,65592985548118.13,1398509601839778.0,65592985548118.13,1398509601839778.0,5.395374328406914e+24,36469.67981932025,5864.738412063542,-590.0
1376,-49.2038072265625,43.75000000000001,-14.72863765132612,390409.5038568671,390409.5038568671,-0.0001349053994815236,-2126533554215661.0,24168422684066.71,2150701976899728.0,24168422684066.71,2150701976899728.0,4.558741042928951e+24,35930.45108040897,5746.915871233764,-590.0
1377,-49.15390478515625,52.5,-16.67283215274966,388314.7733741635,388314.7733741635,0.001805968700396856,-3359496702469796.0,9538013018059.727,3369034715487856.0,9538013018059.727,3369034715487856.0,3.81919684023802e+24,35090.03885821212,5553.659247666628,-590.0
1378,-49.10400234375,61.25,-18.60421210914052,384981.0240503864,384981.0240503786,0.07796567447783417,-5345752200581998.0,3994647227021.71,5349746847809019.0,3994647227021.71,5349746847809019.0,3.152146307055869e+24,33781.59312835701,5248.582480242569,-590.0
1379,-49.05409990234375,70.0,-20.51527250972239,379656.3058862153,379656.3058095521,7.629636475704376,-8530356441307368.0,1761015952141.039,8532117457259509.0,1761015952141.039,8532117457259509.0,2.532523441419809e+24,31748.72053831334,4779.519407728247,-590.0
1380,-49.10400234375,70.0,-18.60434114283014,384982.9136695784,384982.9136394259,4.818342062529565,-5345768246765355.0,3994637901769.106,5349762884667123.0,3994637901769.106,5349762884667123.0,3.1519983749525e+24,33781.98185984154,5248.703938631794,-590.0
1381,-49.15390478515625,61.25,-16.67283564167284,388314.84729504,388314.8472950333,0.07243518439146313,-3359496646612380.0,9538012308675.139,3369034658921055.0,9538012308675.139,3369034658921055.0,3.81915485178683e+24,35090.13742841044,5553.690266047389,-590.0
1382,-49.2038072265625,52.5,-14.72863720302865,390409.4940272247,390409.4940272247,0.001623535674334129,-2126533555156582.0,24168422698919.54,2150701977855502.0,24168422698919.54,2150701977855502.0,4.558818007983652e+24,35930.45222178777,5746.916397165453,-590.0
1383,-49.25370966796875,43.75000000000001,-12.77635517126998,391725.9648503855,391725.9648503855,-0.0001254949189640678,-1332916621795685.0,65592987348261.94,1398509609143947.0,65592987348261.94,1398509609143947.0,5.395441152004486e+24,36469.68606289887,5864.740014560385,-590.0
1384,-49.303612109375,35.0,-10.81902107015671,392510.2196890812,392510.2196890812,0.001920172184669697,-735795663336125.9,192255551412682.4,928051214748808.2,192255551412682.4,928051214748808.2,6.350849127375084e+24,36800.63445805197,5926.667878005876,-590.0
1385,-49.35351455078125,26.25,-8.85890844482069,392792.3299153119,392792.3299153119,0.00600505736454588,-18260155106546.0,610309475650276.1,628569630756822.1,610309475650276.1,628569630756822.1,7.43622043508791e+24,36937.27555937935,5931.172483464378,-590.0
1386,-49.40341699218749,17.5,-6.898751861117876,392160.8983147126,392160.8983147126,0.008162043932314922,1647031069847994.0,2081216781061765.0,434185711213771.1,2081216781061765.0,434185711213771.1,8.616636835787351e+24,36730.35568889587,5830.85338097904,-590.0
1387,-49.45331943359375,8.75,-4.944937335883746,388768.6880875569,388768.6880875431,-0.1036284781389871,7154020576480986.0,7459511417719319.0,305490841238332.1,7459511417719319.0,305490841238332.1,9.660240443027119e+24,35513.78243423036,5439.121955291733,-590.0
1388,-49.503221875,8.75,-3.01864255373289,375606.1858993131,375606.1858993,-0.09934906914878674,2.698703378620356e+16,2.720558839919843e+16,218554612994870.8,2.720558839919843e+16,218554612994870.8,9.621110318260348e+24,31010.41407442984,4201.119945158475,-590.0
1389,-49.45331943359375,17.5,-4.944943189179413,388769.1064671827,388769.1064671827,0.00616001750181058,7154031813725920.0,7459522698350668.0,305490884624748.3,7459522698350668.0,305490884624748.3,9.660385754605899e+24,35513.58825971263,5439.167385904528,-590.0
1390,-49.40341699218749,26.25,-6.898758455863006,392161.1808162077,392161.1808162077,0.00491274847092954,1647031581335495.0,2081217304346534.0,434185723011039.4,2081217304346534.0,434185723011039.4,8.61651879055651e+24,36730.45696824889,5830.883016666827,-590.0
1391,-49.35351455078125,35.0,-8.858911311685704,392792.4304297213,392792.4304297213,0.001615365532064393,-18260112073333.5,610309525097423.8,628569637170757.2,610309525097423.8,628569637170757.2,7.436265432388584e+24,36937.31803058349,5931.183612339245,-590.0
1392,-49.303612109375,43.75000000000001,-10.81902124967447,392510.2260738544,392510.2260738544,-0.0001149372585551852,-735795661874338.5,192255557137194.7,928051219011533.0,192255557137194.7,928051219011533.0,6.35092757694321e+24,36800.64067191682,5926.66947752528,-590.0
1393,-49.25370966796875,52.5,-12.77635477272735,391725.954772919,391725.954772919,0.001445685689020939,-1332916622294421.0,65592987394370.16,1398509609688791.0,65592987394370.16,1398509609688791.0,5.395529512996815e+24,36469.6870893024,5864.74062693621,-590.0
1394,-49.2038072265625,61.25,-14.7286403263938,390409.5666024418,390409.5666024361,0.06684867915115075,-2126533523593976.0,24168420723400.6,2150701944317376.0,24168420723400.6,2150701944317376.0,4.558778173105586e+24,35930.55383426852,5746.947697924514,-590.0
1395,-49.15390478515625,70.0,-16.67295531752926,388316.7485158014,388316.7485037259,3.062400501690137,-3359507163415274.0,9537986367883.668,3369045149783158.0,9537986367883.668,3369045149783158.0,3.818950112273959e+24,35090.54777184821,5553.811853256888,-590.0
1396,-49.2038072265625,70.0,-14.72875055150235,390411.4783765519,390411.4783715809,1.970139718174589,-2126540629297511.0,24168343585177.62,2150708972882688.0,24168343585177.62,2150708972882688.0,4.55851855252623e+24,35930.97701818643,5747.067503556334,-590.0
1397,-49.25370966796875,61.25,-12.77635753742738,391726.0259293829,391726.0259293781,0.06121957517252226,-1332916608526196.0,65592981493101.62,1398509590019298.0,65592981493101.62,1398509590019298.0,5.395491573361098e+24,36469.78976787698,5864.772271596061,-590.0
1398,-49.303612109375,52.5,-10.81902090196143,392510.2158184603,392510.2158184603,0.001272431847280145,-735795662032531.5,192255557290722.6,928051219323254.0,192255557290722.6,928051219323254.0,6.351028568339788e+24,36800.64157823534,5926.670246426833,-590.0
1399,-49.35351455078125,43.75000000000001,-8.858911459668063,392792.4367127619,392792.4367127619,-0.0001035875510514845,-18260095433016.38,610309544256691.4,628569639689707.6,610309544256691.4,628569639689707.6,7.436356987346136e+24,36937.32421597004,5931.185209669977,-590.0
1400,-49.40341699218749,35.0,-6.898760821283106,392161.2812442467,392161.2812442467,0.001311062879687438,1647031746793960.0,2081217473657744.0,434185726863784.6,2081217473657744.0,434185726863784.6,8.616569940476698e+24,36730.49917700583,5830.894069107963,-590.0
1401,-49.45331943359375,26.25,-4.944948375311611,388769.3879798524,388769.3879798524,0.003823218373869172,7154033576026944.0,7459524467852012.0,305490891825067.9,7459524467852012.0,305490891825067.9,9.660265995821146e+24,35513.68387996327,5439.196374260074,-590.0
1402,-49.503221875,17.5,-3.018646349901441,375606.5825291534,375606.5825291533,0.004217729475827039,2.698707015083638e+16,2.720562479072696e+16,218554639890578.0,2.720562479072696e+16,218554639890578.0,9.622321398792632e+24,31009.66411859253,4201.142111283209,-590.0
1403,-49.55312431640625,8.75,-1.196204199377158,327748.6463072702,327748.6463072593,-0.08451735752217641,9.707997763206398e+16,9.723852792962216e+16,158550297558170.0,9.723852792962216e+16,158550297558170.0,5.64652133768359e+24,16779.16821823829,1776.506582077547,-590.0
1404,-49.6030267578125,8.75,0.2524489692987689,164325.2138127919,164325.2138127867,-0.0416464866562191,3.268620494440301e+17,3.269782592653814e+17,116209821351330.4,3.269782592653814e+17,116209821351330.4,1.074860663603218e+24,3028.542835962622,142.3261939557551,-590.0
1405,-49.55312431640625,17.5,-1.196206093880367,327748.985185329,327748.985185329,0.002434508315831489,9.708008418491382e+16,9.723863449913712e+16,158550314223302.2,9.723863449913712e+16,158550314223302.2,5.647469002548815e+24,16778.47998597746,1776.515721336398,-590.0
1406,-49.503221875,26.25,-3.018650135009396,375606.8609689893,375606.8609689893,0.002742355074757883,2.698707582040519e+16,2.720563046473196e+16,218554644326776.9,2.720563046473196e+16,218554644326776.9,9.622235731209899e+24,31009.75381371797,4201.164434464068,-590.0
1407,-49.45331943359375,35.0,-4.944950239861448,388769.4881578006,388769.4881578006,0.001007534063330601,7154034145804111.0,7459525039978597.0,305490894174484.9,7459525039978597.0,305490894174484.9,9.660323222344404e+24,35513.72511289569,5439.207000535216,-590.0
